group,group_label,contact_mode,contact_label,threshold,threshold_reached,time_ps,time_ns,err_low_ps,err_low_ns,err_high_ps,err_high_ns,err_sym_ps,err_sym_ns
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,1938.311850612394,1.938311850612394,9.194180148278292,0.009194180148278292,9.220467015265285,0.009220467015265285,9.220467015265285,0.009220467015265285
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,2040.0497245832335,2.0400497245832336,8.589600877792464,0.008589600877792463,8.74372382798174,0.008743723827981739,8.74372382798174,0.008743723827981739
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,1953.6341559622501,1.95363415596225,22.893654364965187,0.022893654364965186,23.038872044053278,0.023038872044053277,23.038872044053278,0.023038872044053277
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,1995.8357869869246,1.9958357869869245,3.8666351967281116,0.0038666351967281114,3.834286548212276,0.003834286548212276,3.8666351967281116,0.0038666351967281114
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,three_symmetric_nac_bb,Any 3 banded symmetric BB contacts,1/e,True,1473.4596822427288,1.4734596822427288,13.72784443552382,0.013727844435523821,13.695384623392783,0.013695384623392783,13.72784443552382,0.013727844435523821
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,three_symmetric_nac_bb,Any 3 banded symmetric BB contacts,1/e,True,1573.885333352489,1.573885333352489,18.908057339039487,0.018908057339039486,18.679190439611375,0.018679190439611373,18.908057339039487,0.018908057339039486
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,three_symmetric_nac_bb,Any 3 banded symmetric BB contacts,1/e,True,1498.8076795234165,1.4988076795234164,30.01136912668676,0.030011369126686758,28.698242858548383,0.028698242858548384,30.01136912668676,0.030011369126686758
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,three_symmetric_nac_bb,Any 3 banded symmetric BB contacts,1/e,True,1483.9327051264386,1.4839327051264386,4.9075343413828705,0.004907534341382871,4.9040737098496265,0.004904073709849626,4.9075343413828705,0.004907534341382871
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,symmetric_nac_bb,Any 1 banded symmetric BB contact,1/e,True,1693.1306376189086,1.6931306376189086,10.445704071245018,0.010445704071245019,10.378963842245412,0.010378963842245412,10.445704071245018,0.010445704071245019
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,symmetric_nac_bb,Any 1 banded symmetric BB contact,1/e,True,1778.6775827723613,1.7786775827723613,16.272336337385696,0.016272336337385694,16.00925124626019,0.01600925124626019,16.272336337385696,0.016272336337385694
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,symmetric_nac_bb,Any 1 banded symmetric BB contact,1/e,True,1719.8988125832366,1.7198988125832366,35.946245819141495,0.03594624581914149,35.802939867103305,0.035802939867103305,35.946245819141495,0.03594624581914149
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,symmetric_nac_bb,Any 1 banded symmetric BB contact,1/e,True,1722.9663747669988,1.7229663747669988,12.38652424419729,0.01238652424419729,12.644196416777731,0.012644196416777732,12.644196416777731,0.012644196416777732
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,triplet_symmetric_nac_bb,3 consecutive banded symmetric BB contacts,1/e,True,1211.197662361329,1.2111976623613292,28.844111494308663,0.028844111494308662,28.199012020416603,0.028199012020416605,28.844111494308663,0.028844111494308662
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,triplet_symmetric_nac_bb,3 consecutive banded symmetric BB contacts,1/e,True,1347.5128716654228,1.3475128716654228,42.31311449827831,0.042313114498278306,40.78630820568765,0.04078630820568765,42.31311449827831,0.042313114498278306
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,triplet_symmetric_nac_bb,3 consecutive banded symmetric BB contacts,1/e,True,1224.5829065557457,1.2245829065557456,55.2640204933673,0.055264020493367295,52.34534133027978,0.05234534133027978,55.2640204933673,0.055264020493367295
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,triplet_symmetric_nac_bb,3 consecutive banded symmetric BB contacts,1/e,True,1233.03605968461,1.2330360596846102,13.782512146920453,0.013782512146920453,13.914995364850938,0.013914995364850939,13.914995364850938,0.013914995364850939
