group,group_label,observable,contact_mode,contact_label,event_unit,chain_selection,chain_filter_method,time_ps,survival_mean,survival_std,t_1e_ps,t_01_ps,mean_lifetime_ps,contact_cutoff_nm,cluster_dist_cutoff_A,radius_limit_A,nac_start,nac_end,triplet_size
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,0.0,1.0,0.0,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,1000.0,0.33306179894027904,0.0046445594653952565,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,2000.0,0.16195834196899295,0.0045729248850910975,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,3000.0,0.09195113270213993,0.0028344803012396824,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,4000.0,0.05684780475114141,0.0009678406753524998,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,5000.0,0.036073932852282865,0.0004221118383437559,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,6000.0,0.02451928448891783,0.0013209689454224665,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,7000.0,0.01727009143347395,0.0009094819197024859,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,8000.0,0.012698938002096316,0.0009068857710004547,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,9000.0,0.009036631283047913,0.0010271517451139055,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,10000.0,0.006615379617437411,0.0011234431143822162,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,11000.0,0.005006481752441707,0.0008594250106863851,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,12000.0,0.003751445765906829,0.0004782185999025567,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,13000.0,0.002918825821556734,0.00031481819576335737,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,14000.0,0.0023696616706030942,0.00029003429013875205,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,15000.0,0.0018995283826195829,0.00019500758684895143,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,16000.0,0.0015204589569970943,0.0002823318984164331,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,17000.0,0.001088243236222471,0.00023061265465131246,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,18000.0,0.0009495683745291116,0.00022170747460807473,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,19000.0,0.0007224546048371439,0.00020184639792399689,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,20000.0,0.0006275179932674395,0.000246339396953355,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,21000.0,0.00045064017727022295,0.00021732872026286235,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,22000.0,0.00038780044999463926,0.0001303598680565548,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,23000.0,0.00038780044999463926,0.0001303598680565548,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,24000.0,0.0002935408590812639,3.539511199570785e-05,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,25000.0,0.0002935408590812639,3.539511199570785e-05,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,26000.0,0.0002336114732630638,7.645076306765422e-05,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,Nter_three_corresponding_BB_contact_survival,three_corresponding_nac_bb,Any 3 corresponding N-ter BB,chain_pair,all,largest_cluster,27000.0,0.000157776338845288,3.19352601581687e-05,947.7947999142345,2885.0280223686755,1773.7907280588431,0.8,8.0,100.0,1,60,3
