time_ns,mean_xy_msd_nm2,sem_xy_msd_nm2
8.500000000000000000e+01,1.847504258155822754e+00,8.431951701641082764e-02
8.600000000000000000e+01,1.866839051246643066e+00,8.524484187364578247e-02
8.700000000000000000e+01,1.886228442192077637e+00,8.617746829986572266e-02
8.800000000000000000e+01,1.905634045600891113e+00,8.711813390254974365e-02
8.900000000000000000e+01,1.924881339073181152e+00,8.804553002119064331e-02
9.000000000000000000e+01,1.944282054901123047e+00,8.898450434207916260e-02
9.100000000000000000e+01,1.963348150253295898e+00,8.990366011857986450e-02
9.200000000000000000e+01,1.982078194618225098e+00,9.081304073333740234e-02
9.300000000000000000e+01,2.000673294067382812e+00,9.171392768621444702e-02
9.400000000000000000e+01,2.019389390945434570e+00,9.261637926101684570e-02
9.500000000000000000e+01,2.038284540176391602e+00,9.352895617485046387e-02
9.600000000000000000e+01,2.057339429855346680e+00,9.443759173154830933e-02
9.700000000000000000e+01,2.076494932174682617e+00,9.534780681133270264e-02
9.800000000000000000e+01,2.095875263214111328e+00,9.627673029899597168e-02
9.900000000000000000e+01,2.115291357040405273e+00,9.719989448785781860e-02
1.000000000000000000e+02,2.134612560272216797e+00,9.811876714229583740e-02
1.010000000000000000e+02,2.153816461563110352e+00,9.902940690517425537e-02
1.020000000000000000e+02,2.172994613647460938e+00,9.993828833103179932e-02
1.030000000000000000e+02,2.192009210586547852e+00,1.008410900831222534e-01
1.040000000000000000e+02,2.210897922515869141e+00,1.017311513423919678e-01
1.050000000000000000e+02,2.230133771896362305e+00,1.026353240013122559e-01
1.060000000000000000e+02,2.249266862869262695e+00,1.035474240779876709e-01
1.070000000000000000e+02,2.268221616744995117e+00,1.044343411922454834e-01
1.080000000000000000e+02,2.287622451782226562e+00,1.053507551550865173e-01
1.090000000000000000e+02,2.307294130325317383e+00,1.062915325164794922e-01
1.100000000000000000e+02,2.327065706253051758e+00,1.072438582777976990e-01
1.110000000000000000e+02,2.346539735794067383e+00,1.081758663058280945e-01
1.120000000000000000e+02,2.366092443466186523e+00,1.091136038303375244e-01
1.130000000000000000e+02,2.385750055313110352e+00,1.100542917847633362e-01
1.140000000000000000e+02,2.405405044555664062e+00,1.110029146075248718e-01
1.150000000000000000e+02,2.424858331680297852e+00,1.119522154331207275e-01
1.160000000000000000e+02,2.444128990173339844e+00,1.129022613167762756e-01
1.170000000000000000e+02,2.463516712188720703e+00,1.138533875346183777e-01
1.180000000000000000e+02,2.482653856277465820e+00,1.147845834493637085e-01
1.190000000000000000e+02,2.501599311828613281e+00,1.157088652253150940e-01
1.200000000000000000e+02,2.520573377609252930e+00,1.166312694549560547e-01
1.210000000000000000e+02,2.539367198944091797e+00,1.175437867641448975e-01
1.220000000000000000e+02,2.557979822158813477e+00,1.184362769126892090e-01
1.230000000000000000e+02,2.576491117477416992e+00,1.193241178989410400e-01
1.240000000000000000e+02,2.594920635223388672e+00,1.202126517891883850e-01
1.250000000000000000e+02,2.613479137420654297e+00,1.211010813713073730e-01
1.260000000000000000e+02,2.631667137145996094e+00,1.219789087772369385e-01
1.270000000000000000e+02,2.649942636489868164e+00,1.228503510355949402e-01
1.280000000000000000e+02,2.668096780776977539e+00,1.237149313092231750e-01
1.290000000000000000e+02,2.686038255691528320e+00,1.245737671852111816e-01
1.300000000000000000e+02,2.704059123992919922e+00,1.254262626171112061e-01
1.310000000000000000e+02,2.721976041793823242e+00,1.262853294610977173e-01
1.320000000000000000e+02,2.739803791046142578e+00,1.271432191133499146e-01
1.330000000000000000e+02,2.757704257965087891e+00,1.280062049627304077e-01
1.340000000000000000e+02,2.775424003601074219e+00,1.288779526948928833e-01
1.350000000000000000e+02,2.793153047561645508e+00,1.297496706247329712e-01
1.360000000000000000e+02,2.811059951782226562e+00,1.306299269199371338e-01
1.370000000000000000e+02,2.828927993774414062e+00,1.315010040998458862e-01
1.380000000000000000e+02,2.846654415130615234e+00,1.323594599962234497e-01
1.390000000000000000e+02,2.864300966262817383e+00,1.332075148820877075e-01
1.400000000000000000e+02,2.881943225860595703e+00,1.340621113777160645e-01
1.410000000000000000e+02,2.899549961090087891e+00,1.349196434020996094e-01
1.420000000000000000e+02,2.917074441909790039e+00,1.357697099447250366e-01
1.430000000000000000e+02,2.934710502624511719e+00,1.366296708583831787e-01
1.440000000000000000e+02,2.952715396881103516e+00,1.375166326761245728e-01
1.450000000000000000e+02,2.970345735549926758e+00,1.383810937404632568e-01
1.460000000000000000e+02,2.987847089767456055e+00,1.392400264739990234e-01
1.470000000000000000e+02,3.005101203918457031e+00,1.400931477546691895e-01
1.480000000000000000e+02,3.022245407104492188e+00,1.409417092800140381e-01
1.490000000000000000e+02,3.039353132247924805e+00,1.417860835790634155e-01
1.500000000000000000e+02,3.056295871734619141e+00,1.426141411066055298e-01
1.510000000000000000e+02,3.073249578475952148e+00,1.434484571218490601e-01
1.520000000000000000e+02,3.090072870254516602e+00,1.442684829235076904e-01
1.530000000000000000e+02,3.107074022293090820e+00,1.450944840908050537e-01
1.540000000000000000e+02,3.124302864074707031e+00,1.459354162216186523e-01
1.550000000000000000e+02,3.141407966613769531e+00,1.467740535736083984e-01
1.560000000000000000e+02,3.158354997634887695e+00,1.475991606712341309e-01
1.570000000000000000e+02,3.175509929656982422e+00,1.484238803386688232e-01
1.580000000000000000e+02,3.192722320556640625e+00,1.492505222558975220e-01
1.590000000000000000e+02,3.209738254547119141e+00,1.500722616910934448e-01
1.600000000000000000e+02,3.227020978927612305e+00,1.509086936712265015e-01
1.610000000000000000e+02,3.244251966476440430e+00,1.517356336116790771e-01
1.620000000000000000e+02,3.261637210845947266e+00,1.525796204805374146e-01
1.630000000000000000e+02,3.278807640075683594e+00,1.534057706594467163e-01
1.640000000000000000e+02,3.295654773712158203e+00,1.542156189680099487e-01
1.650000000000000000e+02,3.312697410583496094e+00,1.550351381301879883e-01
1.660000000000000000e+02,3.329777956008911133e+00,1.558586657047271729e-01
1.670000000000000000e+02,3.347026109695434570e+00,1.566952615976333618e-01
1.680000000000000000e+02,3.364546775817871094e+00,1.575263440608978271e-01
1.690000000000000000e+02,3.381868600845336914e+00,1.583537906408309937e-01
1.700000000000000000e+02,3.399056434631347656e+00,1.591762155294418335e-01
1.710000000000000000e+02,3.416346073150634766e+00,1.600142717361450195e-01
1.720000000000000000e+02,3.433599710464477539e+00,1.608542948961257935e-01
1.730000000000000000e+02,3.450747489929199219e+00,1.616885960102081299e-01
1.740000000000000000e+02,3.467919349670410156e+00,1.625242084264755249e-01
1.750000000000000000e+02,3.484960556030273438e+00,1.633473336696624756e-01
1.760000000000000000e+02,3.501760959625244141e+00,1.641576588153839111e-01
1.770000000000000000e+02,3.518494606018066406e+00,1.649732887744903564e-01
1.780000000000000000e+02,3.535077333450317383e+00,1.657640039920806885e-01
1.790000000000000000e+02,3.551642656326293945e+00,1.665520966053009033e-01
1.800000000000000000e+02,3.568223476409912109e+00,1.673403233289718628e-01
1.810000000000000000e+02,3.584538221359252930e+00,1.681266427040100098e-01
1.820000000000000000e+02,3.601100921630859375e+00,1.689223200082778931e-01
1.830000000000000000e+02,3.617693185806274414e+00,1.697172373533248901e-01
1.840000000000000000e+02,3.634109020233154297e+00,1.705079078674316406e-01
1.850000000000000000e+02,3.650699853897094727e+00,1.713108569383621216e-01
1.860000000000000000e+02,3.666981697082519531e+00,1.720938980579376221e-01
1.870000000000000000e+02,3.683155536651611328e+00,1.728621721267700195e-01
1.880000000000000000e+02,3.699632883071899414e+00,1.736502945423126221e-01
1.890000000000000000e+02,3.716072797775268555e+00,1.744365990161895752e-01
1.900000000000000000e+02,3.732813358306884766e+00,1.752307265996932983e-01
1.910000000000000000e+02,3.749216079711914062e+00,1.760104000568389893e-01
1.920000000000000000e+02,3.765400171279907227e+00,1.767803877592086792e-01
1.930000000000000000e+02,3.781614780426025391e+00,1.775530278682708740e-01
1.940000000000000000e+02,3.797799348831176758e+00,1.783143877983093262e-01
1.950000000000000000e+02,3.813929319381713867e+00,1.790732890367507935e-01
1.960000000000000000e+02,3.830061197280883789e+00,1.798279136419296265e-01
1.970000000000000000e+02,3.846424341201782227e+00,1.805964112281799316e-01
1.980000000000000000e+02,3.862468481063842773e+00,1.813401579856872559e-01
1.990000000000000000e+02,3.878242254257202148e+00,1.820800304412841797e-01
2.000000000000000000e+02,3.893834590911865234e+00,1.828130036592483521e-01
2.010000000000000000e+02,3.909368753433227539e+00,1.835575401782989502e-01
2.020000000000000000e+02,3.924990892410278320e+00,1.843145787715911865e-01
2.030000000000000000e+02,3.940373182296752930e+00,1.850663721561431885e-01
2.040000000000000000e+02,3.955567359924316406e+00,1.858101487159729004e-01
2.050000000000000000e+02,3.970887660980224609e+00,1.865466237068176270e-01
2.060000000000000000e+02,3.986353874206542969e+00,1.872918605804443359e-01
2.070000000000000000e+02,4.001872539520263672e+00,1.880245357751846313e-01
2.080000000000000000e+02,4.017633438110351562e+00,1.887746006250381470e-01
2.090000000000000000e+02,4.033662319183349609e+00,1.895213723182678223e-01
2.100000000000000000e+02,4.049366474151611328e+00,1.902551949024200439e-01
2.110000000000000000e+02,4.065053462982177734e+00,1.909892112016677856e-01
2.120000000000000000e+02,4.080929756164550781e+00,1.917209774255752563e-01
2.130000000000000000e+02,4.096695899963378906e+00,1.924428790807723999e-01
2.140000000000000000e+02,4.112308502197265625e+00,1.931531578302383423e-01
2.150000000000000000e+02,4.127823352813720703e+00,1.938546597957611084e-01
2.160000000000000000e+02,4.143059253692626953e+00,1.945348680019378662e-01
2.170000000000000000e+02,4.158275127410888672e+00,1.952131688594818115e-01
2.180000000000000000e+02,4.173437118530273438e+00,1.958923339843750000e-01
2.190000000000000000e+02,4.188374519348144531e+00,1.965627521276473999e-01
2.200000000000000000e+02,4.203252315521240234e+00,1.972329318523406982e-01
2.210000000000000000e+02,4.218302726745605469e+00,1.979264765977859497e-01
2.220000000000000000e+02,4.233206272125244141e+00,1.986140161752700806e-01
2.230000000000000000e+02,4.248315811157226562e+00,1.993090659379959106e-01
2.240000000000000000e+02,4.263606071472167969e+00,2.000204175710678101e-01
2.250000000000000000e+02,4.278668403625488281e+00,2.007213383913040161e-01
2.260000000000000000e+02,4.293669223785400391e+00,2.014174759387969971e-01
2.270000000000000000e+02,4.308657169342041016e+00,2.021143734455108643e-01
2.280000000000000000e+02,4.323749065399169922e+00,2.028267085552215576e-01
2.290000000000000000e+02,4.338852405548095703e+00,2.035255134105682373e-01
2.300000000000000000e+02,4.353875160217285156e+00,2.042302042245864868e-01
2.310000000000000000e+02,4.368793010711669922e+00,2.049331516027450562e-01
2.320000000000000000e+02,4.383621215820312500e+00,2.056297063827514648e-01
2.330000000000000000e+02,4.398570537567138672e+00,2.063233405351638794e-01
2.340000000000000000e+02,4.413379192352294922e+00,2.070117890834808350e-01
2.350000000000000000e+02,4.428231716156005859e+00,2.076985538005828857e-01
2.360000000000000000e+02,4.443018913269042969e+00,2.083762437105178833e-01
2.370000000000000000e+02,4.458045005798339844e+00,2.090658247470855713e-01
2.380000000000000000e+02,4.472793579101562500e+00,2.097415328025817871e-01
2.390000000000000000e+02,4.487503051757812500e+00,2.104173302650451660e-01
2.400000000000000000e+02,4.501822948455810547e+00,2.110870927572250366e-01
2.410000000000000000e+02,4.516497611999511719e+00,2.117861211299896240e-01
2.420000000000000000e+02,4.531171798706054688e+00,2.124847322702407837e-01
2.430000000000000000e+02,4.545555114746093750e+00,2.131748497486114502e-01
2.440000000000000000e+02,4.560125827789306641e+00,2.138744592666625977e-01
2.450000000000000000e+02,4.574589729309082031e+00,2.145742624998092651e-01
2.460000000000000000e+02,4.589206695556640625e+00,2.152749747037887573e-01
2.470000000000000000e+02,4.603793621063232422e+00,2.159773856401443481e-01
2.480000000000000000e+02,4.618525981903076172e+00,2.166942656040191650e-01
2.490000000000000000e+02,4.633155822753906250e+00,2.173943817615509033e-01
2.500000000000000000e+02,4.647739887237548828e+00,2.180949747562408447e-01
2.510000000000000000e+02,4.662457942962646484e+00,2.187967598438262939e-01
2.520000000000000000e+02,4.677189826965332031e+00,2.195028513669967651e-01
2.530000000000000000e+02,4.691959857940673828e+00,2.202167212963104248e-01
2.540000000000000000e+02,4.706590652465820312e+00,2.209331244230270386e-01
2.550000000000000000e+02,4.721388816833496094e+00,2.216605693101882935e-01
2.560000000000000000e+02,4.736407279968261719e+00,2.224048525094985962e-01
2.570000000000000000e+02,4.751241683959960938e+00,2.231588363647460938e-01
2.580000000000000000e+02,4.766023159027099609e+00,2.239121198654174805e-01
2.590000000000000000e+02,4.780591011047363281e+00,2.246551960706710815e-01
2.600000000000000000e+02,4.795094490051269531e+00,2.253860384225845337e-01
2.610000000000000000e+02,4.809433460235595703e+00,2.261106669902801514e-01
2.620000000000000000e+02,4.823837280273437500e+00,2.268405109643936157e-01
2.630000000000000000e+02,4.838398933410644531e+00,2.275696545839309692e-01
2.640000000000000000e+02,4.853072643280029297e+00,2.283086329698562622e-01
2.650000000000000000e+02,4.867622375488281250e+00,2.290465086698532104e-01
2.660000000000000000e+02,4.882197380065917969e+00,2.297836244106292725e-01
2.670000000000000000e+02,4.896878242492675781e+00,2.305240482091903687e-01
2.680000000000000000e+02,4.911532878875732422e+00,2.312705367803573608e-01
2.690000000000000000e+02,4.926373481750488281e+00,2.320249229669570923e-01
2.700000000000000000e+02,4.941309452056884766e+00,2.327941805124282837e-01
2.710000000000000000e+02,4.956254482269287109e+00,2.335680872201919556e-01
2.720000000000000000e+02,4.971261978149414062e+00,2.343262732028961182e-01
2.730000000000000000e+02,4.986165046691894531e+00,2.350774705410003662e-01
2.740000000000000000e+02,5.001270294189453125e+00,2.358433604240417480e-01
2.750000000000000000e+02,5.016348361968994141e+00,2.366140186786651611e-01
2.760000000000000000e+02,5.031176567077636719e+00,2.373780161142349243e-01
2.770000000000000000e+02,5.046208858489990234e+00,2.381521612405776978e-01
2.780000000000000000e+02,5.061387538909912109e+00,2.389336973428726196e-01
2.790000000000000000e+02,5.076382637023925781e+00,2.397045642137527466e-01
2.800000000000000000e+02,5.091598033905029297e+00,2.404880523681640625e-01
2.810000000000000000e+02,5.106761932373046875e+00,2.412604987621307373e-01
2.820000000000000000e+02,5.121747016906738281e+00,2.420213222503662109e-01
2.830000000000000000e+02,5.136528968811035156e+00,2.427745461463928223e-01
2.840000000000000000e+02,5.151195526123046875e+00,2.435183972120285034e-01
2.850000000000000000e+02,5.165870666503906250e+00,2.442616969347000122e-01
2.860000000000000000e+02,5.180673122406005859e+00,2.450166046619415283e-01
2.870000000000000000e+02,5.195415496826171875e+00,2.457754462957382202e-01
2.880000000000000000e+02,5.210285663604736328e+00,2.465453594923019409e-01
2.890000000000000000e+02,5.225140571594238281e+00,2.473117560148239136e-01
2.900000000000000000e+02,5.240209102630615234e+00,2.480926960706710815e-01
2.910000000000000000e+02,5.255027770996093750e+00,2.488629966974258423e-01
2.920000000000000000e+02,5.269889354705810547e+00,2.496335655450820923e-01
2.930000000000000000e+02,5.284658908843994141e+00,2.504026293754577637e-01
2.940000000000000000e+02,5.299465179443359375e+00,2.511705756187438965e-01
2.950000000000000000e+02,5.314295768737792969e+00,2.519480586051940918e-01
2.960000000000000000e+02,5.329086780548095703e+00,2.527297139167785645e-01
2.970000000000000000e+02,5.343860149383544922e+00,2.535066008567810059e-01
2.980000000000000000e+02,5.358942508697509766e+00,2.543016672134399414e-01
2.990000000000000000e+02,5.374091148376464844e+00,2.550974786281585693e-01
3.000000000000000000e+02,5.389353752136230469e+00,2.558958232402801514e-01
3.010000000000000000e+02,5.404409885406494141e+00,2.566790580749511719e-01
3.020000000000000000e+02,5.419746875762939453e+00,2.574885785579681396e-01
3.030000000000000000e+02,5.434968471527099609e+00,2.582994997501373291e-01
3.040000000000000000e+02,5.450101852416992188e+00,2.591049671173095703e-01
3.050000000000000000e+02,5.465213775634765625e+00,2.599071562290191650e-01
3.060000000000000000e+02,5.480281352996826172e+00,2.607066333293914795e-01
3.070000000000000000e+02,5.495748043060302734e+00,2.615350186824798584e-01
3.080000000000000000e+02,5.511212348937988281e+00,2.623724341392517090e-01
3.090000000000000000e+02,5.527027130126953125e+00,2.632243633270263672e-01
3.100000000000000000e+02,5.542653083801269531e+00,2.640789449214935303e-01
3.110000000000000000e+02,5.557988166809082031e+00,2.649188041687011719e-01
3.120000000000000000e+02,5.573257446289062500e+00,2.657575905323028564e-01
3.130000000000000000e+02,5.588745117187500000e+00,2.666000425815582275e-01
3.140000000000000000e+02,5.604496002197265625e+00,2.674558460712432861e-01
3.150000000000000000e+02,5.620356559753417969e+00,2.683198750019073486e-01
3.160000000000000000e+02,5.636172771453857422e+00,2.691860795021057129e-01
3.170000000000000000e+02,5.652274131774902344e+00,2.700710594654083252e-01
3.180000000000000000e+02,5.668294429779052734e+00,2.709499299526214600e-01
3.190000000000000000e+02,5.684527873992919922e+00,2.718411982059478760e-01
3.200000000000000000e+02,5.700786590576171875e+00,2.727263271808624268e-01
3.210000000000000000e+02,5.717137336730957031e+00,2.736180722713470459e-01
3.220000000000000000e+02,5.733252048492431641e+00,2.744956910610198975e-01
3.230000000000000000e+02,5.749504566192626953e+00,2.753815650939941406e-01
3.240000000000000000e+02,5.765779018402099609e+00,2.762653529644012451e-01
3.250000000000000000e+02,5.781900405883789062e+00,2.771416008472442627e-01
3.260000000000000000e+02,5.798024177551269531e+00,2.780062854290008545e-01
3.270000000000000000e+02,5.814086914062500000e+00,2.788722813129425049e-01
3.280000000000000000e+02,5.830297946929931641e+00,2.797465920448303223e-01
3.290000000000000000e+02,5.846464157104492188e+00,2.806226611137390137e-01
3.300000000000000000e+02,5.862751960754394531e+00,2.815008163452148438e-01
3.310000000000000000e+02,5.878898620605468750e+00,2.823577821254730225e-01
3.320000000000000000e+02,5.895188331604003906e+00,2.832425832748413086e-01
3.330000000000000000e+02,5.911637306213378906e+00,2.841270864009857178e-01
3.340000000000000000e+02,5.928109645843505859e+00,2.850152552127838135e-01
3.350000000000000000e+02,5.944591999053955078e+00,2.859006822109222412e-01
3.360000000000000000e+02,5.961241245269775391e+00,2.867853641510009766e-01
3.370000000000000000e+02,5.977671623229980469e+00,2.876725792884826660e-01
3.380000000000000000e+02,5.994084835052490234e+00,2.885646522045135498e-01
3.390000000000000000e+02,6.010504245758056641e+00,2.894544601440429688e-01
3.400000000000000000e+02,6.026872158050537109e+00,2.903375923633575439e-01
3.410000000000000000e+02,6.043256759643554688e+00,2.912208139896392822e-01
3.420000000000000000e+02,6.059758663177490234e+00,2.921096682548522949e-01
3.430000000000000000e+02,6.076134204864501953e+00,2.929987907409667969e-01
3.440000000000000000e+02,6.092348575592041016e+00,2.938745617866516113e-01
3.450000000000000000e+02,6.108625411987304688e+00,2.947466671466827393e-01
3.460000000000000000e+02,6.124903678894042969e+00,2.956200838088989258e-01
3.470000000000000000e+02,6.141235828399658203e+00,2.964985370635986328e-01
3.480000000000000000e+02,6.157403469085693359e+00,2.973738610744476318e-01
3.490000000000000000e+02,6.173684597015380859e+00,2.982530593872070312e-01
3.500000000000000000e+02,6.190147876739501953e+00,2.991456091403961182e-01
3.510000000000000000e+02,6.206622600555419922e+00,3.000430166721343994e-01
3.520000000000000000e+02,6.223310947418212891e+00,3.009516000747680664e-01
3.530000000000000000e+02,6.239684581756591797e+00,3.018360733985900879e-01
3.540000000000000000e+02,6.256561756134033203e+00,3.027501404285430908e-01
3.550000000000000000e+02,6.273513793945312500e+00,3.036611080169677734e-01
3.560000000000000000e+02,6.290484905242919922e+00,3.045770525932312012e-01
3.570000000000000000e+02,6.307598590850830078e+00,3.054985404014587402e-01
3.580000000000000000e+02,6.324854850769042969e+00,3.064304292201995850e-01
3.590000000000000000e+02,6.341685295104980469e+00,3.073388636112213135e-01
3.600000000000000000e+02,6.358510494232177734e+00,3.082413971424102783e-01
3.610000000000000000e+02,6.375648498535156250e+00,3.091601431369781494e-01
3.620000000000000000e+02,6.392632007598876953e+00,3.100821971893310547e-01
3.630000000000000000e+02,6.409463405609130859e+00,3.110080063343048096e-01
3.640000000000000000e+02,6.426196098327636719e+00,3.119284510612487793e-01
3.650000000000000000e+02,6.442911148071289062e+00,3.128540813922882080e-01
3.660000000000000000e+02,6.459360599517822266e+00,3.137769401073455811e-01
3.670000000000000000e+02,6.475714206695556641e+00,3.147030472755432129e-01
3.680000000000000000e+02,6.491946220397949219e+00,3.156184554100036621e-01
3.690000000000000000e+02,6.508153915405273438e+00,3.165329396724700928e-01
3.700000000000000000e+02,6.524411201477050781e+00,3.174665570259094238e-01
3.710000000000000000e+02,6.540729045867919922e+00,3.184094727039337158e-01
3.720000000000000000e+02,6.557151794433593750e+00,3.193594217300415039e-01
3.730000000000000000e+02,6.573606014251708984e+00,3.203089833259582520e-01
3.740000000000000000e+02,6.589989662170410156e+00,3.212505877017974854e-01
3.750000000000000000e+02,6.606194972991943359e+00,3.221811056137084961e-01
3.760000000000000000e+02,6.622766971588134766e+00,3.231278061866760254e-01
3.770000000000000000e+02,6.639261245727539062e+00,3.240684866905212402e-01
3.780000000000000000e+02,6.655621528625488281e+00,3.250009119510650635e-01
3.790000000000000000e+02,6.671602249145507812e+00,3.259236812591552734e-01
3.800000000000000000e+02,6.687371730804443359e+00,3.268350958824157715e-01
3.810000000000000000e+02,6.702821254730224609e+00,3.277410864830017090e-01
3.820000000000000000e+02,6.718206882476806641e+00,3.286505639553070068e-01
3.830000000000000000e+02,6.733764648437500000e+00,3.295669853687286377e-01
3.840000000000000000e+02,6.749416351318359375e+00,3.304851055145263672e-01
3.850000000000000000e+02,6.765355587005615234e+00,3.314073979854583740e-01
3.860000000000000000e+02,6.781042575836181641e+00,3.323208987712860107e-01
3.870000000000000000e+02,6.796626567840576172e+00,3.332206904888153076e-01
