time_ns,mean_xy_msd_nm2,sem_xy_msd_nm2
1.140000000000000000e+02,4.149374008178710938e+00,1.285944879055023193e-01
1.150000000000000000e+02,4.177403450012207031e+00,1.295649856328964233e-01
1.160000000000000000e+02,4.205422401428222656e+00,1.305249035358428955e-01
1.170000000000000000e+02,4.233622550964355469e+00,1.314897835254669189e-01
1.180000000000000000e+02,4.261726379394531250e+00,1.324511170387268066e-01
1.190000000000000000e+02,4.289392471313476562e+00,1.334030479192733765e-01
1.200000000000000000e+02,4.317074775695800781e+00,1.343659162521362305e-01
1.210000000000000000e+02,4.344969749450683594e+00,1.353332102298736572e-01
1.220000000000000000e+02,4.372768402099609375e+00,1.362939029932022095e-01
1.230000000000000000e+02,4.400712013244628906e+00,1.372571736574172974e-01
1.240000000000000000e+02,4.428803920745849609e+00,1.382181197404861450e-01
1.250000000000000000e+02,4.457049846649169922e+00,1.391826570034027100e-01
1.260000000000000000e+02,4.484969615936279297e+00,1.401260644197463989e-01
1.270000000000000000e+02,4.512546062469482422e+00,1.410557925701141357e-01
1.280000000000000000e+02,4.540292739868164062e+00,1.420077383518218994e-01
1.290000000000000000e+02,4.567867755889892578e+00,1.429573148488998413e-01
1.300000000000000000e+02,4.595214843750000000e+00,1.439033299684524536e-01
1.310000000000000000e+02,4.622445106506347656e+00,1.448521614074707031e-01
1.320000000000000000e+02,4.649759769439697266e+00,1.457855105400085449e-01
1.330000000000000000e+02,4.676649570465087891e+00,1.467160731554031372e-01
1.340000000000000000e+02,4.703433513641357422e+00,1.476353406906127930e-01
1.350000000000000000e+02,4.730547904968261719e+00,1.485812664031982422e-01
1.360000000000000000e+02,4.757744789123535156e+00,1.495264470577239990e-01
1.370000000000000000e+02,4.785012722015380859e+00,1.504635065793991089e-01
1.380000000000000000e+02,4.812149524688720703e+00,1.513947844505310059e-01
1.390000000000000000e+02,4.839143753051757812e+00,1.523334085941314697e-01
1.400000000000000000e+02,4.866158962249755859e+00,1.532751917839050293e-01
1.410000000000000000e+02,4.893249034881591797e+00,1.542150676250457764e-01
1.420000000000000000e+02,4.920145988464355469e+00,1.551522016525268555e-01
1.430000000000000000e+02,4.947034835815429688e+00,1.560913920402526855e-01
1.440000000000000000e+02,4.973957061767578125e+00,1.570492237806320190e-01
1.450000000000000000e+02,5.000825405120849609e+00,1.579879075288772583e-01
1.460000000000000000e+02,5.027674674987792969e+00,1.589108109474182129e-01
1.470000000000000000e+02,5.054345130920410156e+00,1.598472446203231812e-01
1.480000000000000000e+02,5.081357002258300781e+00,1.607882380485534668e-01
1.490000000000000000e+02,5.108084201812744141e+00,1.617083996534347534e-01
1.500000000000000000e+02,5.134675979614257812e+00,1.626097708940505981e-01
1.510000000000000000e+02,5.161324501037597656e+00,1.635161042213439941e-01
1.520000000000000000e+02,5.187956809997558594e+00,1.644150614738464355e-01
1.530000000000000000e+02,5.215180873870849609e+00,1.653252393007278442e-01
1.540000000000000000e+02,5.242465972900390625e+00,1.662396788597106934e-01
1.550000000000000000e+02,5.269869327545166016e+00,1.671636998653411865e-01
1.560000000000000000e+02,5.297461509704589844e+00,1.681000739336013794e-01
1.570000000000000000e+02,5.325123786926269531e+00,1.690482646226882935e-01
1.580000000000000000e+02,5.352968692779541016e+00,1.700108647346496582e-01
1.590000000000000000e+02,5.380551815032958984e+00,1.709872484207153320e-01
1.600000000000000000e+02,5.407932758331298828e+00,1.719606071710586548e-01
1.610000000000000000e+02,5.435054779052734375e+00,1.729325205087661743e-01
1.620000000000000000e+02,5.462608814239501953e+00,1.739204972982406616e-01
1.630000000000000000e+02,5.489980697631835938e+00,1.748977303504943848e-01
1.640000000000000000e+02,5.517007350921630859e+00,1.758725494146347046e-01
1.650000000000000000e+02,5.544091224670410156e+00,1.768532097339630127e-01
1.660000000000000000e+02,5.571380615234375000e+00,1.778432577848434448e-01
1.670000000000000000e+02,5.598561763763427734e+00,1.788349896669387817e-01
1.680000000000000000e+02,5.626012802124023438e+00,1.798377782106399536e-01
1.690000000000000000e+02,5.653338432312011719e+00,1.808262020349502563e-01
1.700000000000000000e+02,5.680895328521728516e+00,1.818330287933349609e-01
1.710000000000000000e+02,5.708055019378662109e+00,1.828232854604721069e-01
1.720000000000000000e+02,5.735412120819091797e+00,1.838209778070449829e-01
1.730000000000000000e+02,5.762902736663818359e+00,1.848355382680892944e-01
1.740000000000000000e+02,5.790216445922851562e+00,1.858376413583755493e-01
1.750000000000000000e+02,5.817820072174072266e+00,1.868515163660049438e-01
1.760000000000000000e+02,5.845495700836181641e+00,1.878724545240402222e-01
1.770000000000000000e+02,5.873151779174804688e+00,1.888891607522964478e-01
1.780000000000000000e+02,5.900611877441406250e+00,1.898957192897796631e-01
1.790000000000000000e+02,5.927808284759521484e+00,1.908979713916778564e-01
1.800000000000000000e+02,5.955115795135498047e+00,1.918993145227432251e-01
1.810000000000000000e+02,5.982435226440429688e+00,1.929050534963607788e-01
1.820000000000000000e+02,6.009489059448242188e+00,1.938977092504501343e-01
1.830000000000000000e+02,6.036684989929199219e+00,1.948929876089096069e-01
1.840000000000000000e+02,6.063752174377441406e+00,1.958915144205093384e-01
1.850000000000000000e+02,6.090689659118652344e+00,1.968867927789688110e-01
1.860000000000000000e+02,6.117906570434570312e+00,1.978774666786193848e-01
1.870000000000000000e+02,6.145128726959228516e+00,1.988782733678817749e-01
1.880000000000000000e+02,6.172397613525390625e+00,1.998769789934158325e-01
1.890000000000000000e+02,6.199864864349365234e+00,2.008700370788574219e-01
1.900000000000000000e+02,6.227195739746093750e+00,2.018480151891708374e-01
1.910000000000000000e+02,6.254330635070800781e+00,2.028248757123947144e-01
1.920000000000000000e+02,6.281658172607421875e+00,2.038092017173767090e-01
1.930000000000000000e+02,6.308746337890625000e+00,2.047705203294754028e-01
1.940000000000000000e+02,6.335834026336669922e+00,2.057486623525619507e-01
1.950000000000000000e+02,6.362787723541259766e+00,2.067223042249679565e-01
1.960000000000000000e+02,6.389721870422363281e+00,2.077073454856872559e-01
1.970000000000000000e+02,6.416723251342773438e+00,2.086962759494781494e-01
1.980000000000000000e+02,6.443761825561523438e+00,2.096589207649230957e-01
1.990000000000000000e+02,6.470661640167236328e+00,2.106315344572067261e-01
2.000000000000000000e+02,6.497570514678955078e+00,2.116132080554962158e-01
2.010000000000000000e+02,6.524283885955810547e+00,2.125876545906066895e-01
2.020000000000000000e+02,6.551139354705810547e+00,2.135694921016693115e-01
2.030000000000000000e+02,6.577942371368408203e+00,2.145518362522125244e-01
2.040000000000000000e+02,6.604738712310791016e+00,2.155411392450332642e-01
2.050000000000000000e+02,6.631637573242187500e+00,2.165362089872360229e-01
2.060000000000000000e+02,6.658759593963623047e+00,2.175327688455581665e-01
2.070000000000000000e+02,6.685571670532226562e+00,2.185283303260803223e-01
2.080000000000000000e+02,6.712285518646240234e+00,2.195138037204742432e-01
2.090000000000000000e+02,6.738927841186523438e+00,2.204927951097488403e-01
2.100000000000000000e+02,6.765489101409912109e+00,2.214634418487548828e-01
2.110000000000000000e+02,6.791900157928466797e+00,2.224219888448715210e-01
2.120000000000000000e+02,6.818064212799072266e+00,2.233702391386032104e-01
2.130000000000000000e+02,6.844421386718750000e+00,2.243048399686813354e-01
2.140000000000000000e+02,6.870963573455810547e+00,2.252430319786071777e-01
2.150000000000000000e+02,6.897563934326171875e+00,2.261884063482284546e-01
2.160000000000000000e+02,6.924079418182373047e+00,2.271397858858108521e-01
2.170000000000000000e+02,6.950604438781738281e+00,2.280867099761962891e-01
2.180000000000000000e+02,6.977093696594238281e+00,2.290323376655578613e-01
2.190000000000000000e+02,7.003300189971923828e+00,2.299749553203582764e-01
2.200000000000000000e+02,7.029557704925537109e+00,2.309253364801406860e-01
2.210000000000000000e+02,7.055856227874755859e+00,2.318813502788543701e-01
2.220000000000000000e+02,7.082383632659912109e+00,2.328541278839111328e-01
2.230000000000000000e+02,7.109079360961914062e+00,2.338162809610366821e-01
2.240000000000000000e+02,7.135769367218017578e+00,2.347748428583145142e-01
2.250000000000000000e+02,7.162443637847900391e+00,2.357376813888549805e-01
2.260000000000000000e+02,7.189120292663574219e+00,2.367014288902282715e-01
2.270000000000000000e+02,7.215669631958007812e+00,2.376543134450912476e-01
2.280000000000000000e+02,7.242520809173583984e+00,2.386289238929748535e-01
2.290000000000000000e+02,7.269351005554199219e+00,2.395894825458526611e-01
2.300000000000000000e+02,7.295757770538330078e+00,2.405377775430679321e-01
2.310000000000000000e+02,7.322295188903808594e+00,2.415009886026382446e-01
2.320000000000000000e+02,7.348568439483642578e+00,2.424508780241012573e-01
2.330000000000000000e+02,7.374838352203369141e+00,2.433872520923614502e-01
2.340000000000000000e+02,7.401091575622558594e+00,2.443230897188186646e-01
2.350000000000000000e+02,7.427226543426513672e+00,2.452605515718460083e-01
2.360000000000000000e+02,7.453307628631591797e+00,2.462027966976165771e-01
2.370000000000000000e+02,7.479374408721923828e+00,2.471453100442886353e-01
2.380000000000000000e+02,7.505133152008056641e+00,2.480846941471099854e-01
2.390000000000000000e+02,7.531066417694091797e+00,2.490182071924209595e-01
2.400000000000000000e+02,7.557045459747314453e+00,2.499407082796096802e-01
2.410000000000000000e+02,7.583008766174316406e+00,2.508838176727294922e-01
2.420000000000000000e+02,7.609044075012207031e+00,2.518410086631774902e-01
2.430000000000000000e+02,7.635053634643554688e+00,2.528010308742523193e-01
2.440000000000000000e+02,7.661057472229003906e+00,2.537610828876495361e-01
2.450000000000000000e+02,7.687115192413330078e+00,2.547070384025573730e-01
2.460000000000000000e+02,7.713253498077392578e+00,2.556394934654235840e-01
2.470000000000000000e+02,7.738916873931884766e+00,2.565528452396392822e-01
2.480000000000000000e+02,7.764837265014648438e+00,2.574687898159027100e-01
2.490000000000000000e+02,7.790755748748779297e+00,2.583879530429840088e-01
2.500000000000000000e+02,7.816936016082763672e+00,2.593090236186981201e-01
2.510000000000000000e+02,7.843091487884521484e+00,2.602318525314331055e-01
2.520000000000000000e+02,7.869251251220703125e+00,2.611366510391235352e-01
2.530000000000000000e+02,7.895610332489013672e+00,2.620612978935241699e-01
2.540000000000000000e+02,7.921903133392333984e+00,2.629811167716979980e-01
2.550000000000000000e+02,7.947969913482666016e+00,2.638937830924987793e-01
2.560000000000000000e+02,7.974174022674560547e+00,2.648032903671264648e-01
2.570000000000000000e+02,8.000687599182128906e+00,2.657404839992523193e-01
2.580000000000000000e+02,8.027249336242675781e+00,2.666742801666259766e-01
2.590000000000000000e+02,8.053783416748046875e+00,2.676096260547637939e-01
2.600000000000000000e+02,8.079698562622070312e+00,2.685173749923706055e-01
2.610000000000000000e+02,8.105218887329101562e+00,2.694123983383178711e-01
2.620000000000000000e+02,8.130949020385742188e+00,2.702911198139190674e-01
2.630000000000000000e+02,8.156533241271972656e+00,2.711684107780456543e-01
2.640000000000000000e+02,8.182176589965820312e+00,2.720503211021423340e-01
2.650000000000000000e+02,8.207507133483886719e+00,2.729240655899047852e-01
2.660000000000000000e+02,8.233119010925292969e+00,2.737981379032135010e-01
2.670000000000000000e+02,8.258648872375488281e+00,2.746717333793640137e-01
2.680000000000000000e+02,8.284216880798339844e+00,2.755456566810607910e-01
2.690000000000000000e+02,8.309904098510742188e+00,2.764226794242858887e-01
2.700000000000000000e+02,8.335643768310546875e+00,2.773073613643646240e-01
2.710000000000000000e+02,8.361609458923339844e+00,2.781947553157806396e-01
2.720000000000000000e+02,8.387261390686035156e+00,2.790842950344085693e-01
2.730000000000000000e+02,8.412912368774414062e+00,2.799802124500274658e-01
2.740000000000000000e+02,8.438845634460449219e+00,2.809014618396759033e-01
2.750000000000000000e+02,8.464909553527832031e+00,2.818189263343811035e-01
2.760000000000000000e+02,8.491072654724121094e+00,2.827433347702026367e-01
2.770000000000000000e+02,8.517365455627441406e+00,2.836734652519226074e-01
2.780000000000000000e+02,8.543872833251953125e+00,2.846111953258514404e-01
2.790000000000000000e+02,8.570431709289550781e+00,2.855402231216430664e-01
2.800000000000000000e+02,8.596729278564453125e+00,2.864667177200317383e-01
2.810000000000000000e+02,8.623167037963867188e+00,2.874037623405456543e-01
2.820000000000000000e+02,8.649460792541503906e+00,2.883378565311431885e-01
2.830000000000000000e+02,8.675830841064453125e+00,2.892775237560272217e-01
2.840000000000000000e+02,8.701786994934082031e+00,2.901912331581115723e-01
2.850000000000000000e+02,8.727751731872558594e+00,2.911083698272705078e-01
2.860000000000000000e+02,8.753813743591308594e+00,2.920357286930084229e-01
2.870000000000000000e+02,8.779883384704589844e+00,2.929677963256835938e-01
2.880000000000000000e+02,8.806014060974121094e+00,2.939052879810333252e-01
2.890000000000000000e+02,8.831982612609863281e+00,2.948310375213623047e-01
2.900000000000000000e+02,8.858077049255371094e+00,2.957656681537628174e-01
2.910000000000000000e+02,8.884031295776367188e+00,2.966958284378051758e-01
2.920000000000000000e+02,8.910005569458007812e+00,2.976238429546356201e-01
2.930000000000000000e+02,8.935617446899414062e+00,2.985505163669586182e-01
2.940000000000000000e+02,8.961165428161621094e+00,2.994631826877593994e-01
2.950000000000000000e+02,8.986720085144042969e+00,3.003896176815032959e-01
2.960000000000000000e+02,9.012084007263183594e+00,3.013119995594024658e-01
2.970000000000000000e+02,9.037241935729980469e+00,3.022330105304718018e-01
2.980000000000000000e+02,9.062247276306152344e+00,3.031529784202575684e-01
2.990000000000000000e+02,9.087234497070312500e+00,3.040718436241149902e-01
3.000000000000000000e+02,9.112192153930664062e+00,3.049977421760559082e-01
3.010000000000000000e+02,9.136980056762695312e+00,3.059173822402954102e-01
3.020000000000000000e+02,9.161575317382812500e+00,3.068250715732574463e-01
3.030000000000000000e+02,9.186103820800781250e+00,3.077367842197418213e-01
3.040000000000000000e+02,9.210654258728027344e+00,3.086474239826202393e-01
3.050000000000000000e+02,9.235300064086914062e+00,3.095554113388061523e-01
3.060000000000000000e+02,9.259819984436035156e+00,3.104579448699951172e-01
3.070000000000000000e+02,9.284104347229003906e+00,3.113697171211242676e-01
3.080000000000000000e+02,9.308718681335449219e+00,3.122830092906951904e-01
3.090000000000000000e+02,9.333073616027832031e+00,3.131783604621887207e-01
3.100000000000000000e+02,9.357653617858886719e+00,3.140662908554077148e-01
3.110000000000000000e+02,9.382153511047363281e+00,3.149674832820892334e-01
3.120000000000000000e+02,9.406754493713378906e+00,3.158664703369140625e-01
3.130000000000000000e+02,9.431534767150878906e+00,3.167672157287597656e-01
3.140000000000000000e+02,9.456192970275878906e+00,3.176676928997039795e-01
3.150000000000000000e+02,9.480723381042480469e+00,3.185729682445526123e-01
3.160000000000000000e+02,9.505379676818847656e+00,3.194803297519683838e-01
3.170000000000000000e+02,9.529957771301269531e+00,3.203882575035095215e-01
3.180000000000000000e+02,9.554434776306152344e+00,3.212988674640655518e-01
3.190000000000000000e+02,9.578915596008300781e+00,3.221912086009979248e-01
3.200000000000000000e+02,9.603489875793457031e+00,3.231033384799957275e-01
3.210000000000000000e+02,9.628305435180664062e+00,3.240064382553100586e-01
3.220000000000000000e+02,9.652938842773437500e+00,3.248967826366424561e-01
3.230000000000000000e+02,9.677851676940917969e+00,3.257981836795806885e-01
3.240000000000000000e+02,9.702486991882324219e+00,3.266807794570922852e-01
3.250000000000000000e+02,9.726884841918945312e+00,3.275655508041381836e-01
3.260000000000000000e+02,9.751066207885742188e+00,3.284366130828857422e-01
3.270000000000000000e+02,9.775228500366210938e+00,3.293151557445526123e-01
3.280000000000000000e+02,9.799572944641113281e+00,3.302099406719207764e-01
3.290000000000000000e+02,9.823847770690917969e+00,3.311094939708709717e-01
3.300000000000000000e+02,9.848207473754882812e+00,3.320131897926330566e-01
3.310000000000000000e+02,9.872446060180664062e+00,3.329151570796966553e-01
3.320000000000000000e+02,9.896780967712402344e+00,3.338178396224975586e-01
3.330000000000000000e+02,9.921088218688964844e+00,3.347282111644744873e-01
3.340000000000000000e+02,9.945242881774902344e+00,3.356411457061767578e-01
3.350000000000000000e+02,9.968948364257812500e+00,3.365325629711151123e-01
3.360000000000000000e+02,9.992565155029296875e+00,3.374198079109191895e-01
3.370000000000000000e+02,1.001645565032958984e+01,3.383133113384246826e-01
3.380000000000000000e+02,1.004054641723632812e+01,3.392135798931121826e-01
3.390000000000000000e+02,1.006450557708740234e+01,3.401257395744323730e-01
3.400000000000000000e+02,1.008854579925537109e+01,3.410343825817108154e-01
3.410000000000000000e+02,1.011223030090332031e+01,3.419312238693237305e-01
3.420000000000000000e+02,1.013609027862548828e+01,3.428246676921844482e-01
3.430000000000000000e+02,1.015975570678710938e+01,3.437070548534393311e-01
3.440000000000000000e+02,1.018363571166992188e+01,3.445904254913330078e-01
3.450000000000000000e+02,1.020748996734619141e+01,3.454802930355072021e-01
3.460000000000000000e+02,1.023119449615478516e+01,3.463796377182006836e-01
3.470000000000000000e+02,1.025524330139160156e+01,3.472839593887329102e-01
3.480000000000000000e+02,1.027917289733886719e+01,3.481808900833129883e-01
3.490000000000000000e+02,1.030270767211914062e+01,3.490614295005798340e-01
3.500000000000000000e+02,1.032646274566650391e+01,3.499384224414825439e-01
3.510000000000000000e+02,1.035033512115478516e+01,3.508315682411193848e-01
3.520000000000000000e+02,1.037415122985839844e+01,3.517228960990905762e-01
3.530000000000000000e+02,1.039804744720458984e+01,3.525948524475097656e-01
3.540000000000000000e+02,1.042191505432128906e+01,3.534845113754272461e-01
3.550000000000000000e+02,1.044564819335937500e+01,3.543596267700195312e-01
3.560000000000000000e+02,1.046924209594726562e+01,3.552328944206237793e-01
3.570000000000000000e+02,1.049296474456787109e+01,3.561167716979980469e-01
3.580000000000000000e+02,1.051646614074707031e+01,3.569772839546203613e-01
3.590000000000000000e+02,1.053961849212646484e+01,3.578335940837860107e-01
3.600000000000000000e+02,1.056289482116699219e+01,3.587080836296081543e-01
3.610000000000000000e+02,1.058629608154296875e+01,3.595857620239257812e-01
3.620000000000000000e+02,1.061002254486083984e+01,3.604711592197418213e-01
3.630000000000000000e+02,1.063388347625732422e+01,3.613700270652770996e-01
3.640000000000000000e+02,1.065778541564941406e+01,3.622806370258331299e-01
3.650000000000000000e+02,1.068193244934082031e+01,3.632100820541381836e-01
3.660000000000000000e+02,1.070607089996337891e+01,3.641498982906341553e-01
3.670000000000000000e+02,1.073007488250732422e+01,3.650746643543243408e-01
3.680000000000000000e+02,1.075388050079345703e+01,3.659690916538238525e-01
3.690000000000000000e+02,1.077749347686767578e+01,3.668602406978607178e-01
3.700000000000000000e+02,1.080144119262695312e+01,3.677569925785064697e-01
3.710000000000000000e+02,1.082501125335693359e+01,3.686255514621734619e-01
3.720000000000000000e+02,1.084860229492187500e+01,3.694799840450286865e-01
3.730000000000000000e+02,1.087207317352294922e+01,3.703297376632690430e-01
3.740000000000000000e+02,1.089540576934814453e+01,3.711784482002258301e-01
3.750000000000000000e+02,1.091872310638427734e+01,3.720207214355468750e-01
3.760000000000000000e+02,1.094193267822265625e+01,3.728601038455963135e-01
3.770000000000000000e+02,1.096525859832763672e+01,3.737082481384277344e-01
3.780000000000000000e+02,1.098856067657470703e+01,3.745547533035278320e-01
3.790000000000000000e+02,1.101180171966552734e+01,3.754030764102935791e-01
3.800000000000000000e+02,1.103515052795410156e+01,3.762584030628204346e-01
3.810000000000000000e+02,1.105836582183837891e+01,3.771036267280578613e-01
3.820000000000000000e+02,1.108182907104492188e+01,3.779563605785369873e-01
3.830000000000000000e+02,1.110497665405273438e+01,3.787926137447357178e-01
3.840000000000000000e+02,1.112798976898193359e+01,3.796304166316986084e-01
3.850000000000000000e+02,1.115082359313964844e+01,3.804746568202972412e-01
3.860000000000000000e+02,1.117370223999023438e+01,3.813152909278869629e-01
3.870000000000000000e+02,1.119664573669433594e+01,3.821755945682525635e-01
