group,group_label,contact_mode,contact_label,threshold,threshold_reached,time_ps,time_ns,err_low_ps,err_low_ns,err_high_ps,err_high_ns,err_sym_ps,err_sym_ns
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,any_nac_to_nac_bb,Any BB-BB contact,0.1,True,7744.971443621988,7.7449714436219885,95.64917374052402,0.09564917374052402,99.94158214336767,0.09994158214336767,99.94158214336767,0.09994158214336767
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,any_nac_to_nac_bb,Any BB-BB contact,0.1,True,9277.895141190216,9.277895141190216,212.89466419430755,0.21289466419430755,216.2899052163757,0.2162899052163757,216.2899052163757,0.2162899052163757
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,any_nac_to_nac_bb,Any BB-BB contact,0.1,True,7889.420923476633,7.889420923476633,135.5164477349599,0.1355164477349599,131.91344791079155,0.13191344791079154,135.5164477349599,0.1355164477349599
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,any_nac_to_nac_bb,Any BB-BB contact,0.1,True,8201.485120541105,8.201485120541106,43.49716637123947,0.043497166371239473,43.21687850032504,0.04321687850032504,43.49716637123947,0.043497166371239473
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,three_corresponding_nac_bb,Any 3 corresponding BB contacts,0.1,True,2865.357772294565,2.865357772294565,104.16096514881156,0.10416096514881155,100.04699198550088,0.10004699198550088,104.16096514881156,0.10416096514881155
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,three_corresponding_nac_bb,Any 3 corresponding BB contacts,0.1,True,3615.3415072765993,3.6153415072765993,182.6895353455593,0.18268953534555932,172.00080303842424,0.17200080303842424,182.6895353455593,0.18268953534555932
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,three_corresponding_nac_bb,Any 3 corresponding BB contacts,0.1,True,3073.7477581497255,3.0737477581497257,192.12878801504849,0.19212878801504849,276.3150634230906,0.2763150634230906,276.3150634230906,0.2763150634230906
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,three_corresponding_nac_bb,Any 3 corresponding BB contacts,0.1,True,2992.2617182084514,2.9922617182084514,75.8240170845047,0.0758240170845047,125.77290601123968,0.1257729060112397,125.77290601123968,0.1257729060112397
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,corresponding_nac_bb,Any 1 corresponding BB contact,0.1,True,3808.639733532597,3.8086397335325968,124.5348879910348,0.12453488799103479,116.945119675363,0.116945119675363,124.5348879910348,0.12453488799103479
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,corresponding_nac_bb,Any 1 corresponding BB contact,0.1,True,4737.314802884355,4.737314802884355,20.320667590846824,0.020320667590846823,18.83742009627713,0.01883742009627713,20.320667590846824,0.020320667590846823
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,corresponding_nac_bb,Any 1 corresponding BB contact,0.1,True,3884.128680231862,3.884128680231862,137.59829715334945,0.13759829715334945,151.518528406913,0.151518528406913,151.518528406913,0.151518528406913
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,corresponding_nac_bb,Any 1 corresponding BB contact,0.1,True,3963.971567065484,3.9639715670654843,40.38554049553977,0.04038554049553977,46.90373536022162,0.04690373536022162,46.90373536022162,0.04690373536022162
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,triplet_corresponding_nac_bb,3 consecutive corresponding BB contacts,0.1,True,2706.6491112827835,2.7066491112827835,108.50080513204057,0.10850080513204056,105.2240786540674,0.1052240786540674,108.50080513204057,0.10850080513204056
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,triplet_corresponding_nac_bb,3 consecutive corresponding BB contacts,0.1,True,3373.177600880898,3.373177600880898,152.82662145288396,0.15282662145288395,141.7212606600915,0.1417212606600915,152.82662145288396,0.15282662145288395
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,triplet_corresponding_nac_bb,3 consecutive corresponding BB contacts,0.1,True,2936.7554650549228,2.936755465054923,189.80667168849504,0.18980667168849505,307.4177464105196,0.3074177464105196,307.4177464105196,0.3074177464105196
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,triplet_corresponding_nac_bb,3 consecutive corresponding BB contacts,0.1,True,2847.583019038945,2.8475830190389453,56.160211571539094,0.056160211571539095,54.29344062664131,0.054293440626641314,56.160211571539094,0.056160211571539095
