group,group_label,contact_mode,contact_label,threshold,threshold_reached,time_ps,time_ns,err_low_ps,err_low_ns,err_high_ps,err_high_ns,err_sym_ps,err_sym_ns
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,38876.49155865342,38.87649155865342,1029.6840551525747,1.0296840551525748,589.0539234947573,0.5890539234947574,1029.6840551525747,1.0296840551525748
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,368547.0356477318,368.5470356477318,49000.60441601486,49.00060441601486,62477.29533677688,62.477295336776876,62477.29533677688,62.477295336776876
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,37833.178958439676,37.833178958439674,3302.006827464538,3.302006827464538,3072.547211575162,3.072547211575162,3302.006827464538,3.302006827464538
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,39272.324500421695,39.272324500421696,2534.620558636605,2.534620558636605,2944.216091614173,2.944216091614173,2944.216091614173,2.944216091614173
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,three_antisymmetric_nac_bb,Any 3 banded antisymmetric BB contacts,1/e,True,5674.882290450816,5.6748822904508165,67.97676647156368,0.06797676647156368,74.30165063713775,0.07430165063713776,74.30165063713775,0.07430165063713776
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,three_antisymmetric_nac_bb,Any 3 banded antisymmetric BB contacts,1/e,True,314249.7168782768,314.2497168782768,5668.711269434309,5.668711269434309,2741.1046387859387,2.741104638785939,5668.711269434309,5.668711269434309
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,three_antisymmetric_nac_bb,Any 3 banded antisymmetric BB contacts,1/e,True,5725.606340735345,5.725606340735345,807.3066493046581,0.8073066493046581,1089.9075359835042,1.0899075359835042,1089.9075359835042,1.0899075359835042
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,three_antisymmetric_nac_bb,Any 3 banded antisymmetric BB contacts,1/e,True,6621.8069758780875,6.621806975878088,395.8198114709503,0.3958198114709503,404.05605911108796,0.40405605911108794,404.05605911108796,0.40405605911108794
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,antisymmetric_nac_bb,Any 1 banded antisymmetric BB contact,1/e,True,15303.738526512749,15.303738526512749,395.80993710146686,0.39580993710146684,341.71076670184084,0.34171076670184086,395.80993710146686,0.39580993710146684
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,antisymmetric_nac_bb,Any 1 banded antisymmetric BB contact,1/e,True,386870.582528693,386.87058252869303,29321.927504286927,29.321927504286926,30978.558937041613,30.978558937041612,30978.558937041613,30.978558937041612
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,antisymmetric_nac_bb,Any 1 banded antisymmetric BB contact,1/e,True,15285.259309579451,15.285259309579452,2048.1692684196278,2.048169268419628,2782.599232636494,2.782599232636494,2782.599232636494,2.782599232636494
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,antisymmetric_nac_bb,Any 1 banded antisymmetric BB contact,1/e,True,17496.248215036936,17.496248215036935,1638.799693019615,1.638799693019615,1845.4841858554173,1.8454841858554174,1845.4841858554173,1.8454841858554174
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,triplet_antisymmetric_nac_bb,3 consecutive banded antisymmetric BB contacts,1/e,True,1809.043862855596,1.809043862855596,38.91381001358218,0.03891381001358218,40.98088700589847,0.04098088700589847,40.98088700589847,0.04098088700589847
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,triplet_antisymmetric_nac_bb,3 consecutive banded antisymmetric BB contacts,1/e,True,67457.51482946129,67.45751482946129,34189.296814793764,34.189296814793764,41974.58736303626,41.974587363036264,41974.58736303626,41.974587363036264
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,triplet_antisymmetric_nac_bb,3 consecutive banded antisymmetric BB contacts,1/e,True,1865.0569323408463,1.8650569323408464,122.77561275575317,0.12277561275575317,126.45211507740623,0.12645211507740622,126.45211507740623,0.12645211507740622
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,triplet_antisymmetric_nac_bb,3 consecutive banded antisymmetric BB contacts,1/e,True,1889.2440194362434,1.8892440194362434,160.08272782772656,0.16008272782772656,199.1327055376819,0.1991327055376819,199.1327055376819,0.1991327055376819
