# Time(ns) Kappa2 Rg(A) Size L_minor(A) L_mid(A) L_major(A)
# Generated from /data/jychen/MD_projects/curvature_phase/Alpha-Synuclein/martini3001/Martini_alhx/mdrun/M3IDP/W_cluster/alhx_0_re2/TR_Mdvwhole/clus_centered.xtc
# AvgKappa2=0.0382+-0.0236
10000.0000 0.0791 79.2986 49.0000 35.4608 42.3955 56.8632
10001.0000 0.0790 79.3954 49.0000 35.1146 42.9142 56.8241
10002.0000 0.0838 79.2060 49.0000 34.4317 42.9893 56.9208
10003.0000 0.0842 79.3441 49.0000 34.7760 42.6917 57.1273
10004.0000 0.0799 78.8733 49.0000 34.7981 42.6386 56.4981
10005.0000 0.0824 79.5712 49.0000 34.7111 43.1964 57.1033
10006.0000 0.0768 79.1391 49.0000 34.8576 43.1989 56.4074
10007.0000 0.0795 79.0354 49.0000 34.8219 42.8177 56.5745
10008.0000 0.0845 79.2041 49.0000 34.5375 42.7850 57.0079
10009.0000 0.0860 79.4386 49.0000 34.2396 43.2195 57.1858
10010.0000 0.0865 79.0979 49.0000 34.6234 42.3607 57.1250
10011.0000 0.0916 80.0155 49.0000 34.8030 42.5821 58.1205
10012.0000 0.0746 79.4938 49.0000 35.5024 43.0556 56.6133
10013.0000 0.0713 79.3660 49.0000 35.7057 43.0642 56.2986
10014.0000 0.0770 79.6112 49.0000 35.3263 43.1202 56.8387
10015.0000 0.0693 78.8440 49.0000 35.7958 42.6170 55.8465
10016.0000 0.0636 78.6615 49.0000 36.1346 42.6973 55.3070
10017.0000 0.0670 78.8942 49.0000 36.1734 42.4958 55.7664
10018.0000 0.0658 79.1252 49.0000 36.0814 42.9962 55.7698
10019.0000 0.0700 79.0254 49.0000 36.1070 42.3705 56.0895
10020.0000 0.0732 79.1008 49.0000 35.9685 42.2480 56.3765
10021.0000 0.0621 78.6475 49.0000 36.4422 42.4964 55.2400
10022.0000 0.0573 78.0319 49.0000 36.9933 41.7553 54.5615
10023.0000 0.0577 78.2363 49.0000 37.3594 41.5151 54.7878
10024.0000 0.0609 78.5682 49.0000 36.7976 42.1323 55.1703
10025.0000 0.0560 78.4856 49.0000 37.3947 41.9401 54.7965
10026.0000 0.0456 78.3917 49.0000 38.0776 42.3630 53.8585
10027.0000 0.0542 78.5183 49.0000 37.2345 42.3876 54.6078
10028.0000 0.0502 78.1205 49.0000 36.9972 42.7541 53.9083
10029.0000 0.0464 78.1223 49.0000 37.5270 42.6131 53.6558
10030.0000 0.0453 77.5979 49.0000 36.9886 42.8386 53.0861
10031.0000 0.0542 77.6997 49.0000 36.5065 42.3576 53.9477
10032.0000 0.0550 77.3333 49.0000 36.3058 42.0807 53.7730
10033.0000 0.0584 77.5248 49.0000 36.1892 42.0100 54.1811
10034.0000 0.0651 77.8710 49.0000 35.9030 41.9377 54.9191
10035.0000 0.0708 78.1483 49.0000 36.1012 41.3643 55.6133
10036.0000 0.0739 78.1685 49.0000 35.5654 41.6563 55.7689
10037.0000 0.0759 78.2868 49.0000 36.0634 41.0061 56.0960
10038.0000 0.0672 77.6563 49.0000 36.1850 41.1374 55.0350
10039.0000 0.0746 77.9960 49.0000 36.2333 40.6545 55.8367
10040.0000 0.0792 78.4188 49.0000 35.9174 40.9624 56.4050
10041.0000 0.0862 78.6833 49.0000 35.4746 41.0155 57.0117
10042.0000 0.0910 78.7780 49.0000 35.3120 40.8118 57.3884
10043.0000 0.0815 78.5979 49.0000 35.6556 41.1987 56.6478
10044.0000 0.0715 78.2787 49.0000 36.0691 41.4575 55.7481
10045.0000 0.0647 77.8619 49.0000 36.0973 41.7424 54.9274
10046.0000 0.0563 77.3851 49.0000 36.4619 41.7970 53.9628
10047.0000 0.0592 77.4665 49.0000 36.2280 41.8097 54.2269
10048.0000 0.0618 77.8354 49.0000 35.8334 42.3647 54.5853
10049.0000 0.0591 78.0948 49.0000 36.5553 42.1161 54.6695
10050.0000 0.0538 78.1106 49.0000 37.3775 41.8271 54.3570
10051.0000 0.0555 78.1069 49.0000 36.7980 42.2856 54.3922
10052.0000 0.0561 78.0566 49.0000 36.2765 42.7881 54.2773
10053.0000 0.0468 78.1189 49.0000 36.6470 43.6724 53.4067
10054.0000 0.0452 77.6166 49.0000 36.1911 43.9498 52.7537
10055.0000 0.0467 77.7051 49.0000 36.3329 43.6305 53.0507
10056.0000 0.0497 78.5139 49.0000 36.8144 43.5048 54.0043
10057.0000 0.0504 78.1097 49.0000 36.7613 43.0066 53.8531
10058.0000 0.0455 77.9859 49.0000 36.7908 43.5192 53.2383
10059.0000 0.0498 78.4230 49.0000 36.4005 43.9241 53.8130
10060.0000 0.0476 78.4641 49.0000 36.6428 43.9758 53.6660
10061.0000 0.0537 79.0044 49.0000 36.5205 43.8869 54.6068
10062.0000 0.0453 78.7786 49.0000 36.9060 44.3552 53.6342
10063.0000 0.0343 78.6406 49.0000 37.7536 44.8744 52.3956
10064.0000 0.0348 78.2040 49.0000 37.3431 44.8278 52.0751
10065.0000 0.0327 78.2656 49.0000 37.5990 44.9407 51.8860
10066.0000 0.0329 78.5064 49.0000 37.8418 44.8357 52.1633
10067.0000 0.0365 78.8026 49.0000 37.2271 45.4727 52.4998
10068.0000 0.0337 78.6409 49.0000 37.3179 45.6993 51.9937
10069.0000 0.0329 78.3711 49.0000 37.3629 45.4286 51.7908
10070.0000 0.0327 78.6733 49.0000 37.7114 45.3040 52.1045
10071.0000 0.0316 78.8030 49.0000 38.1839 44.9570 52.2569
10072.0000 0.0332 78.3958 49.0000 37.4403 45.2683 51.9125
10073.0000 0.0324 78.1265 49.0000 37.6399 44.7573 51.8050
10074.0000 0.0358 78.3169 49.0000 37.2328 44.9527 52.2160
10075.0000 0.0321 78.0459 49.0000 37.5443 44.8593 51.6646
10076.0000 0.0355 78.4182 49.0000 37.6421 44.5236 52.4417
