# Time(ns) Kappa2 Rg(A) Size L_minor(A) L_mid(A) L_major(A)
# Generated from /data/jychen/MD_projects/curvature_phase/Alpha-Synuclein/martini3001/Martini_alhx/mdrun/M3IDP/W_cluster/alhx_700/TR_Mdvwhole/clus_centered.xtc
# AvgKappa2=0.0959+-0.0370
10000.0000 0.1555 75.1469 49.0000 31.9533 35.5772 57.9682
10001.0000 0.1492 74.6800 49.0000 31.9613 35.6040 57.3405
10002.0000 0.1494 74.4566 49.0000 31.7700 35.5735 57.1750
10003.0000 0.1513 74.3879 49.0000 31.7066 35.4383 57.2047
10004.0000 0.1564 74.6330 49.0000 31.5899 35.4148 57.6016
10005.0000 0.1577 74.7685 49.0000 31.9432 35.0910 57.7804
10006.0000 0.1563 74.9352 49.0000 32.2610 35.0263 57.8591
10007.0000 0.1510 74.5892 49.0000 32.1213 35.2293 57.3643
10008.0000 0.1497 74.2174 49.0000 32.0240 35.0836 57.0248
10009.0000 0.1515 74.3994 49.0000 32.1307 35.0113 57.2459
10010.0000 0.1582 74.6916 49.0000 31.9956 34.9400 57.7435
10011.0000 0.1576 74.8114 49.0000 32.1322 34.9487 57.8174
10012.0000 0.1587 74.8983 49.0000 31.9180 35.1616 57.9194
10013.0000 0.1583 74.7859 49.0000 32.0057 35.0040 57.8212
10014.0000 0.1470 74.5214 49.0000 32.3019 35.2731 57.1475
10015.0000 0.1466 74.6247 49.0000 32.6420 35.0505 57.2259
10016.0000 0.1456 74.4174 49.0000 32.3641 35.2159 57.0119
10017.0000 0.1520 74.4775 49.0000 32.3402 34.8367 57.3360
10018.0000 0.1491 74.5365 49.0000 32.4926 34.9428 57.2619
10019.0000 0.1448 74.3046 49.0000 32.4972 35.0372 56.8990
10020.0000 0.1482 74.5830 49.0000 32.6708 34.8732 57.2635
10021.0000 0.1496 74.3882 49.0000 32.4557 34.8096 57.1710
10022.0000 0.1497 74.2716 49.0000 32.4986 34.6542 57.0894
10023.0000 0.1492 74.2109 49.0000 32.2896 34.8459 57.0122
10024.0000 0.1532 74.1344 49.0000 32.1776 34.6053 57.1225
10025.0000 0.1480 73.9168 49.0000 32.1505 34.8011 56.7355
10026.0000 0.1516 74.1685 49.0000 32.2139 34.7119 57.0816
10027.0000 0.1443 73.8332 49.0000 32.2510 34.8927 56.5129
10028.0000 0.1440 73.6883 49.0000 32.2769 34.7516 56.3958
10029.0000 0.1439 73.5872 49.0000 32.4746 34.4719 56.3219
10030.0000 0.1432 73.9538 49.0000 32.7225 34.6058 56.5760
10031.0000 0.1387 73.9075 49.0000 32.6292 34.9835 56.3367
10032.0000 0.1470 74.0829 49.0000 32.2458 34.9296 56.8191
10033.0000 0.1474 74.1861 49.0000 32.2464 34.9915 56.9153
10034.0000 0.1444 74.2533 49.0000 31.9604 35.5594 56.8121
10035.0000 0.1454 74.0901 49.0000 31.9252 35.3765 56.7330
10036.0000 0.1450 74.0288 49.0000 32.4310 34.8411 56.6974
10037.0000 0.1544 74.1982 49.0000 31.9654 34.7917 57.2112
10038.0000 0.1450 73.9580 49.0000 32.2781 34.9280 56.6387
10039.0000 0.1418 73.6266 49.0000 32.2871 34.8421 56.2534
10040.0000 0.1458 73.6829 49.0000 32.2476 34.6482 56.4692
10041.0000 0.1523 73.8307 49.0000 32.3244 34.2502 56.8597
10042.0000 0.1583 74.0941 49.0000 31.9695 34.4216 57.2978
10043.0000 0.1561 74.2754 49.0000 32.0236 34.6818 57.3454
10044.0000 0.1533 73.9278 49.0000 32.3342 34.2518 56.9792
10045.0000 0.1481 73.7746 49.0000 32.0791 34.7413 56.6275
10046.0000 0.1554 74.0279 49.0000 32.1265 34.4058 57.1337
10047.0000 0.1398 73.7617 49.0000 32.4157 34.9829 56.2690
10048.0000 0.1324 73.5750 49.0000 32.5264 35.2394 55.7986
10049.0000 0.1349 73.6713 49.0000 32.2265 35.4527 55.9644
10050.0000 0.1327 73.8672 49.0000 32.1147 35.9133 55.9932
10051.0000 0.1381 74.1284 49.0000 32.1598 35.7052 56.4437
10052.0000 0.1376 73.8595 49.0000 32.0943 35.5606 56.2194
10053.0000 0.1398 73.8086 49.0000 32.0574 35.3903 56.2811
10054.0000 0.1380 73.7235 49.0000 32.0675 35.4351 56.1354
10055.0000 0.1398 73.6095 49.0000 31.9533 35.3150 56.1266
10056.0000 0.1390 73.6479 49.0000 31.9580 35.3987 56.1216
10057.0000 0.1410 73.7124 49.0000 32.0546 35.2181 56.2646
10058.0000 0.1347 73.6549 49.0000 32.5680 35.1054 55.9642
10059.0000 0.1310 73.7410 49.0000 33.0405 34.9765 55.8812
10060.0000 0.1304 73.7841 49.0000 33.0910 35.0110 55.8866
10061.0000 0.1257 73.6142 49.0000 33.1631 35.1347 55.5411
10062.0000 0.1311 74.0415 49.0000 33.1496 35.1385 56.1118
