group,group_label,contact_mode,contact_label,threshold,threshold_reached,time_ps,time_ns,err_low_ps,err_low_ns,err_high_ps,err_high_ns,err_sym_ps,err_sym_ns
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,2142.1647761618083,2.1421647761618083,46.379471905662285,0.04637947190566229,46.48791855122363,0.04648791855122363,46.48791855122363,0.04648791855122363
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,2533.4458070413048,2.533445807041305,200.04432060833324,0.20004432060833324,196.08946065271948,0.19608946065271948,200.04432060833324,0.20004432060833324
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,2178.0390958125713,2.1780390958125713,21.048268027403992,0.02104826802740399,21.05930977448861,0.02105930977448861,21.05930977448861,0.02105930977448861
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,any_nac_to_nac_bb,Any BB-BB contact,1/e,True,2221.2378724522505,2.2212378724522504,33.09215856681203,0.03309215856681203,33.3667647827624,0.033366764782762404,33.3667647827624,0.033366764782762404
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,three_corresponding_nac_bb,Any 3 corresponding BB contacts,1/e,True,874.7172325906464,0.8747172325906464,5.368126251110084,0.005368126251110084,5.434833227564582,0.005434833227564582,5.434833227564582,0.005434833227564582
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,three_corresponding_nac_bb,Any 3 corresponding BB contacts,1/e,True,1323.6789640498946,1.3236789640498947,175.93042997311977,0.17593042997311978,174.68614813218096,0.17468614813218097,175.93042997311977,0.17593042997311978
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,three_corresponding_nac_bb,Any 3 corresponding BB contacts,1/e,True,874.6142767754757,0.8746142767754757,3.8336039099810932,0.003833603909981093,3.8675079843241065,0.0038675079843241067,3.8675079843241065,0.0038675079843241067
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,three_corresponding_nac_bb,Any 3 corresponding BB contacts,1/e,True,880.110389773008,0.880110389773008,11.500013492893913,0.011500013492893913,11.808609249237065,0.011808609249237066,11.808609249237065,0.011808609249237066
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,corresponding_nac_bb,Any 1 corresponding BB contact,1/e,True,1154.7904106877822,1.1547904106877822,27.154540301741235,0.027154540301741234,27.640478104621252,0.027640478104621252,27.640478104621252,0.027640478104621252
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,corresponding_nac_bb,Any 1 corresponding BB contact,1/e,True,1903.85288052864,1.90385288052864,125.10173763885587,0.12510173763885588,130.7116461353255,0.13071164613532552,130.7116461353255,0.13071164613532552
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,corresponding_nac_bb,Any 1 corresponding BB contact,1/e,True,1162.5143325970037,1.1625143325970038,11.01299454933337,0.01101299454933337,11.05469009465719,0.011054690094657189,11.05469009465719,0.011054690094657189
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,corresponding_nac_bb,Any 1 corresponding BB contact,1/e,True,1178.5540553716476,1.1785540553716476,24.586443377947717,0.024586443377947718,25.14974458788788,0.025149744587887882,25.14974458788788,0.025149744587887882
G1_Wcluster_alhx0,$\mathrm{IDP}_{50}$,triplet_corresponding_nac_bb,3 consecutive corresponding BB contacts,1/e,True,848.4849004841526,0.8484849004841526,5.344626500575714,0.0053446265005757145,5.412817431183839,0.005412817431183839,5.412817431183839,0.005412817431183839
G2_Wcluster_alhx700,$\mathrm{Hel}_{50}$,triplet_corresponding_nac_bb,3 consecutive corresponding BB contacts,1/e,True,1291.7207660001068,1.2917207660001069,259.6248497918857,0.2596248497918857,226.56696189749618,0.22656696189749617,259.6248497918857,0.2596248497918857
G3_Onmem_plus,$\mathrm{IDP}_{50}$-Mem,triplet_corresponding_nac_bb,3 consecutive corresponding BB contacts,1/e,True,846.7862440045658,0.8467862440045658,2.896279548252892,0.0028962795482528917,2.916228414391071,0.0029162284143910712,2.916228414391071,0.0029162284143910712
G4_Onmem_wall,$\mathrm{Hel}_{10}\mathrm{IDP}_{40}$-Mem,triplet_corresponding_nac_bb,3 consecutive corresponding BB contacts,1/e,True,858.6408222396906,0.8586408222396906,10.35062653489831,0.010350626534898311,10.606338220100156,0.010606338220100157,10.606338220100156,0.010606338220100157
